OrderID,Date,CustomerID,Category,Product,Amount,Quantity,Device
892,2025-02-13,C167,Fashion,Jacket,19191,2,Mobile
893,2025-02-21,C380,Electronics,Tablet,37649,3,Mobile
894,2025-03-31,C496,Home,Mixer,26317,3,Desktop
895,2025-02-20,C349,Fashion,Jeans,31717,3,Mobile
896,2025-02-25,C497,Fashion,Jeans,16080,1,Desktop
897,2025-02-16,C316,Home,Mixer,7574,3,Desktop
898,2025-01-04,C435,Home,Chair,21219,2,Tablet
899,2025-01-19,C419,Home,Chair,23119,3,Desktop
900,2025-02-17,C450,Beauty,Cream,53819,1,Mobile
901,2025-03-21,C224,Fashion,Shirt,7564,3,Mobile
902,2025-02-09,C156,Fashion,Dress,1100,2,Tablet
903,2025-03-10,C478,Beauty,Facewash,1690,2,Mobile
904,2025-03-03,C380,Fashion,Jeans,36010,3,Desktop
905,2025-01-06,C369,Fashion,Shirt,24881,3,Tablet
906,2025-03-21,C456,Home,Chair,4139,2,Mobile
907,2025-02-19,C134,Home,Mixer,30671,3,Mobile
908,2025-03-25,C249,Home,Table,56841,1,Mobile
909,2025-02-10,C150,Beauty,Shampoo,25149,3,Tablet
910,2025-03-13,C334,Beauty,Cream,12417,1,Tablet
911,2025-03-04,C270,Electronics,Mobile,16413,3,Desktop
912,2025-02-15,C280,Beauty,Shampoo,1404,2,Tablet
913,2025-02-02,C420,Home,Chair,33050,2,Mobile
914,2025-02-13,C177,Beauty,Cream,36568,2,Mobile
915,2025-03-28,C366,Beauty,Shampoo,5953,3,Desktop
916,2025-02-09,C318,Fashion,Jacket,15952,3,Mobile
917,2025-01-18,C434,Home,Lamp,35735,1,Mobile
918,2025-01-18,C368,Fashion,Jeans,20450,3,Tablet
919,2025-01-09,C262,Beauty,Shampoo,43206,3,Mobile
920,2025-02-10,C115,Electronics,Laptop,21014,1,Tablet
921,2025-02-05,C426,Beauty,Facewash,20080,2,Tablet
922,2025-03-20,C113,Fashion,Jeans,7197,1,Mobile
923,2025-01-04,C451,Home,Chair,39283,1,Mobile
924,2025-03-19,C357,Home,Mixer,45298,2,Mobile
925,2025-01-18,C342,Beauty,Perfume,12257,2,Desktop
926,2025-01-02,C491,Fashion,Jeans,15029,1,Desktop
927,2025-01-27,C203,Home,Lamp,14785,3,Tablet
928,2025-02-11,C452,Electronics,Laptop,28988,3,Desktop
929,2025-02-18,C411,Beauty,Shampoo,28220,2,Mobile
930,2025-03-10,C404,Home,Lamp,40275,3,Tablet
931,2025-03-08,C225,Electronics,Mobile,29796,2,Mobile
932,2025-03-22,C491,Beauty,Cream,36749,2,Tablet
933,2025-02-06,C255,Electronics,Laptop,19282,2,Desktop
934,2025-03-30,C127,Beauty,Shampoo,27886,2,Tablet
935,2025-03-06,C146,Fashion,Jacket,54587,3,Desktop
936,2025-01-18,C379,Electronics,Laptop,51234,3,Tablet
937,2025-02-28,C191,Beauty,Facewash,21398,2,Mobile
938,2025-03-25,C454,Fashion,Jacket,6110,2,Desktop
939,2025-03-23,C330,Fashion,Shirt,6176,1,Tablet
940,2025-03-07,C472,Home,Mixer,34528,3,Desktop
941,2025-01-22,C493,Fashion,Jacket,36267,2,Mobile
942,2025-01-07,C493,Home,Chair,10824,1,Mobile
943,2025-03-22,C247,Beauty,Perfume,20484,3,Desktop
944,2025-03-21,C101,Fashion,Shirt,59086,1,Mobile
945,2025-01-01,C378,Home,Mixer,30257,2,Desktop
946,2025-02-28,C343,Beauty,Shampoo,14413,3,Tablet
947,2025-02-01,C103,Beauty,Facewash,5403,3,Tablet
948,2025-03-25,C128,Home,Chair,3405,1,Mobile
949,2025-03-19,C395,Home,Mixer,9727,1,Tablet
950,2025-01-23,C313,Home,Table,5947,1,Mobile
951,2025-03-18,C458,Fashion,Dress,40248,3,Tablet
952,2025-01-12,C118,Fashion,Jacket,49308,3,Desktop
953,2025-02-24,C488,Home,Table,24354,2,Mobile
954,2025-02-05,C455,Electronics,Headphones,31055,1,Mobile
955,2025-03-20,C207,Home,Lamp,34583,1,Tablet
956,2025-01-12,C370,Electronics,Mobile,37645,3,Tablet
957,2025-03-09,C232,Beauty,Perfume,28187,3,Desktop
958,2025-03-22,C366,Home,Chair,40458,3,Desktop
959,2025-04-01,C219,Beauty,Facewash,53151,1,Tablet
960,2025-03-22,C338,Home,Chair,303,1,Mobile
961,2025-01-06,C311,Electronics,Laptop,52600,3,Desktop
962,2025-03-23,C105,Home,Table,36927,3,Mobile
963,2025-03-06,C253,Fashion,Dress,16873,1,Desktop
964,2025-02-20,C274,Home,Mixer,7660,3,Desktop
965,2025-03-03,C444,Electronics,Laptop,12915,2,Desktop
966,2025-03-22,C179,Beauty,Cream,42513,1,Desktop
967,2025-03-08,C128,Beauty,Perfume,30508,2,Tablet
968,2025-03-15,C206,Home,Table,36584,3,Mobile
969,2025-02-13,C115,Home,Table,4539,1,Desktop
970,2025-03-18,C195,Beauty,Shampoo,37619,3,Desktop
971,2025-02-04,C116,Electronics,Headphones,46420,2,Tablet
972,2025-02-08,C331,Beauty,Cream,32774,1,Desktop
973,2025-01-26,C119,Fashion,Dress,11669,1,Desktop
974,2025-01-20,C356,Electronics,Tablet,33360,1,Desktop
975,2025-02-11,C258,Fashion,Dress,31884,3,Tablet
976,2025-01-27,C167,Fashion,Shirt,54079,3,Tablet
977,2025-01-01,C159,Electronics,Tablet,25600,3,Tablet
978,2025-03-01,C270,Home,Mixer,45226,3,Mobile
979,2025-01-03,C259,Electronics,Mobile,34316,3,Tablet
980,2025-02-05,C246,Home,Chair,21229,1,Mobile
981,2025-01-21,C176,Home,Lamp,44182,1,Desktop
982,2025-01-14,C363,Home,Mixer,1199,3,Tablet
983,2025-04-01,C172,Fashion,Dress,36203,2,Desktop
984,2025-02-13,C413,Home,Chair,11424,1,Desktop
985,2025-01-07,C445,Beauty,Cream,8724,1,Desktop
986,2025-01-23,C300,Electronics,Tablet,3725,1,Desktop
987,2025-03-27,C465,Beauty,Perfume,20676,2,Mobile
988,2025-03-01,C457,Electronics,Tablet,37410,1,Mobile
989,2025-03-01,C463,Electronics,Tablet,20541,3,Tablet
990,2025-02-16,C232,Beauty,Shampoo,14866,1,Tablet
991,2025-02-28,C266,Beauty,Shampoo,46049,3,Desktop
992,2025-03-03,C279,Beauty,Cream,4483,2,Mobile
993,2025-01-17,C394,Beauty,Shampoo,18698,2,Tablet
994,2025-03-13,C266,Electronics,Tablet,53779,3,Mobile
995,2025-02-22,C402,Electronics,Headphones,35114,2,Desktop
996,2025-01-09,C296,Fashion,Jeans,36110,1,Desktop
997,2025-02-25,C320,Home,Chair,53540,3,Tablet
998,2025-03-15,C139,Home,Chair,11543,3,Tablet
999,2025-03-13,C266,Beauty,Cream,39008,3,Desktop
1000,2025-03-18,C135,Electronics,Tablet,11745,2,Desktop
1001,2025-01-08,C438,Electronics,Tablet,21657,2,Tablet
1002,2025-03-23,C486,Electronics,Laptop,53745,1,Tablet
1003,2025-02-07,C372,Electronics,Laptop,43511,1,Desktop
1004,2025-02-08,C262,Beauty,Facewash,13023,1,Tablet
1005,2025-01-02,C398,Home,Lamp,47241,2,Mobile
1006,2025-03-12,C289,Beauty,Shampoo,56069,2,Mobile
1007,2025-02-06,C156,Electronics,Mobile,46295,3,Desktop
1008,2025-03-22,C301,Electronics,Laptop,28492,3,Tablet
1009,2025-01-28,C379,Home,Lamp,26809,2,Desktop
1010,2025-02-16,C296,Fashion,Jacket,9314,1,Tablet
1011,2025-01-02,C168,Beauty,Shampoo,19105,3,Mobile
1012,2025-02-25,C436,Electronics,Mobile,9636,3,Desktop
1013,2025-03-31,C333,Fashion,Shirt,9192,3,Desktop
1014,2025-02-27,C382,Beauty,Shampoo,29979,3,Desktop
1015,2025-01-01,C409,Beauty,Perfume,14994,1,Desktop
1016,2025-03-11,C310,Beauty,Shampoo,46870,3,Desktop
1017,2025-02-17,C460,Home,Mixer,2681,3,Desktop
1018,2025-03-09,C473,Electronics,Tablet,45452,1,Mobile
1019,2025-01-12,C412,Home,Lamp,34078,1,Tablet
1020,2025-01-10,C442,Fashion,Jacket,41531,3,Tablet
1021,2025-01-02,C498,Home,Mixer,59417,2,Tablet
1022,2025-02-12,C475,Beauty,Facewash,33797,2,Tablet
1023,2025-01-05,C185,Beauty,Perfume,52512,2,Desktop
1024,2025-01-22,C396,Home,Table,4225,3,Desktop
1025,2025-02-06,C113,Electronics,Headphones,53211,3,Tablet
1026,2025-02-02,C242,Beauty,Cream,8511,3,Mobile
1027,2025-01-15,C479,Fashion,Dress,18236,2,Mobile
1028,2025-02-03,C189,Fashion,Jeans,43398,2,Desktop
1029,2025-01-11,C275,Fashion,Jacket,12049,3,Mobile
1030,2025-02-19,C494,Fashion,Jeans,55093,2,Desktop
1031,2025-03-15,C207,Fashion,Jacket,47779,3,Mobile
1032,2025-01-22,C126,Home,Mixer,42291,2,Mobile
1033,2025-03-10,C482,Beauty,Facewash,31410,2,Desktop
1034,2025-02-03,C342,Fashion,Jacket,44994,3,Desktop
1035,2025-03-28,C295,Fashion,Jacket,977,2,Desktop
1036,2025-02-25,C281,Home,Mixer,6580,3,Tablet
1037,2025-03-25,C230,Home,Table,17916,2,Mobile
1038,2025-03-28,C223,Beauty,Facewash,50869,3,Tablet
1039,2025-03-12,C260,Fashion,Dress,44614,3,Mobile
1040,2025-01-13,C310,Electronics,Mobile,54705,1,Mobile
1041,2025-02-02,C245,Electronics,Tablet,23236,1,Tablet
1042,2025-03-18,C129,Fashion,Shirt,1753,3,Mobile
1043,2025-01-17,C409,Fashion,Shirt,46604,1,Mobile
1044,2025-02-02,C194,Beauty,Shampoo,58920,1,Tablet
1045,2025-02-05,C332,Home,Lamp,43485,1,Tablet
1046,2025-01-08,C241,Beauty,Perfume,17064,1,Mobile
1047,2025-01-23,C235,Beauty,Facewash,22000,1,Desktop
1048,2025-01-23,C301,Beauty,Cream,32425,1,Tablet
1049,2025-03-20,C211,Beauty,Cream,9628,3,Desktop
1050,2025-01-10,C117,Electronics,Tablet,47084,2,Mobile
1051,2025-01-20,C354,Electronics,Headphones,51137,2,Mobile
1052,2025-03-31,C177,Electronics,Mobile,43755,2,Desktop
1053,2025-03-04,C462,Home,Lamp,37859,1,Tablet
1054,2025-01-29,C376,Beauty,Facewash,26670,3,Mobile
1055,2025-03-10,C390,Electronics,Tablet,45371,2,Mobile
1056,2025-03-22,C128,Home,Table,44884,2,Desktop
1057,2025-02-07,C335,Electronics,Headphones,35237,2,Mobile
1058,2025-01-25,C438,Fashion,Jeans,36538,1,Desktop
1059,2025-02-15,C452,Home,Lamp,58950,1,Tablet
1060,2025-01-25,C476,Beauty,Cream,58213,3,Desktop
1061,2025-01-31,C403,Fashion,Shirt,12854,1,Tablet
1062,2025-03-05,C257,Beauty,Facewash,4328,3,Tablet
1063,2025-01-06,C272,Beauty,Cream,2627,2,Mobile
1064,2025-02-28,C367,Beauty,Cream,14072,3,Tablet
1065,2025-03-04,C172,Fashion,Jeans,4920,1,Tablet
1066,2025-03-31,C224,Electronics,Tablet,59652,3,Mobile
1067,2025-01-13,C257,Fashion,Shirt,11488,3,Mobile
1068,2025-01-15,C154,Beauty,Shampoo,54945,3,Mobile
1069,2025-03-28,C272,Beauty,Shampoo,4335,1,Desktop
1070,2025-01-18,C379,Beauty,Perfume,8116,3,Tablet
1071,2025-02-12,C188,Home,Chair,50284,1,Tablet
1072,2025-03-31,C186,Electronics,Mobile,18149,1,Desktop
1073,2025-01-18,C120,Home,Chair,28948,1,Tablet
1074,2025-01-11,C349,Electronics,Tablet,51164,1,Mobile
1075,2025-03-17,C433,Electronics,Mobile,11958,1,Tablet
1076,2025-01-27,C164,Home,Lamp,45649,2,Tablet
1077,2025-01-23,C222,Fashion,Dress,34481,2,Desktop
1078,2025-03-22,C145,Electronics,Laptop,47202,2,Tablet
1079,2025-01-25,C220,Home,Table,27645,1,Tablet
1080,2025-01-29,C359,Electronics,Mobile,40761,2,Tablet
1081,2025-01-20,C157,Beauty,Shampoo,18315,1,Mobile
1082,2025-01-07,C122,Beauty,Facewash,11755,1,Tablet
1083,2025-03-20,C271,Home,Table,13935,2,Desktop
1084,2025-01-23,C375,Beauty,Cream,7043,3,Mobile
1085,2025-01-31,C136,Fashion,Shirt,31988,3,Mobile
1086,2025-02-11,C446,Beauty,Perfume,27663,1,Tablet
1087,2025-02-22,C221,Fashion,Shirt,21573,1,Mobile
1088,2025-03-16,C341,Fashion,Jacket,58616,1,Mobile
1089,2025-03-20,C210,Beauty,Cream,58559,2,Mobile
1090,2025-01-25,C334,Beauty,Shampoo,25584,2,Mobile
1091,2025-03-30,C116,Home,Table,13452,2,Mobile
1092,2025-02-23,C334,Electronics,Headphones,9145,1,Desktop
1093,2025-03-23,C180,Fashion,Dress,14608,2,Tablet
1094,2025-01-28,C350,Fashion,Jeans,5867,2,Tablet
1095,2025-02-01,C319,Beauty,Facewash,18495,1,Tablet
1096,2025-01-20,C402,Fashion,Dress,28658,3,Mobile
1097,2025-03-06,C475,Electronics,Tablet,3098,1,Desktop
1098,2025-01-13,C456,Electronics,Tablet,35007,2,Desktop
1099,2025-01-02,C485,Beauty,Facewash,15962,1,Tablet
1100,2025-03-24,C222,Beauty,Shampoo,8897,2,Desktop
1101,2025-04-01,C182,Electronics,Mobile,31643,3,Desktop
1102,2025-02-21,C460,Beauty,Cream,30008,2,Mobile
1103,2025-01-01,C424,Fashion,Dress,41278,2,Tablet
1104,2025-01-05,C371,Electronics,Tablet,58752,3,Desktop
1105,2025-03-11,C413,Home,Lamp,49541,2,Tablet
1106,2025-03-07,C128,Fashion,Shirt,40862,2,Tablet
1107,2025-03-21,C338,Home,Mixer,7472,2,Desktop
1108,2025-04-01,C386,Electronics,Headphones,24214,1,Tablet
1109,2025-01-15,C376,Electronics,Laptop,9270,2,Mobile
1110,2025-02-15,C264,Beauty,Shampoo,49559,3,Mobile
1111,2025-02-14,C290,Home,Lamp,18362,1,Mobile
1112,2025-04-01,C340,Beauty,Facewash,33063,3,Mobile
1113,2025-01-09,C454,Home,Lamp,40894,2,Tablet
1114,2025-02-06,C191,Fashion,Jacket,5921,1,Desktop
1115,2025-01-19,C456,Electronics,Mobile,10998,2,Mobile
1116,2025-01-03,C421,Beauty,Shampoo,57543,1,Tablet
1117,2025-02-14,C342,Home,Lamp,44921,3,Mobile
1118,2025-01-25,C249,Beauty,Facewash,48546,3,Mobile
1119,2025-02-12,C430,Electronics,Mobile,57333,1,Tablet
1120,2025-03-17,C348,Beauty,Perfume,43175,3,Desktop
1121,2025-01-22,C256,Beauty,Facewash,20128,3,Mobile
1122,2025-01-07,C494,Home,Chair,31935,2,Desktop
1123,2025-01-21,C416,Fashion,Dress,18837,2,Mobile
1124,2025-01-20,C441,Home,Chair,11692,3,Tablet
1125,2025-01-17,C394,Fashion,Jeans,7862,1,Desktop
1126,2025-04-01,C387,Beauty,Perfume,24426,1,Mobile
1127,2025-03-11,C329,Electronics,Headphones,22734,1,Desktop
1128,2025-01-19,C355,Fashion,Dress,8161,1,Desktop
1129,2025-03-06,C379,Beauty,Perfume,10427,1,Tablet
1130,2025-01-19,C441,Home,Table,31258,2,Tablet
1131,2025-01-06,C345,Beauty,Perfume,45363,1,Tablet
1132,2025-01-29,C416,Fashion,Shirt,20390,1,Desktop
1133,2025-03-24,C411,Beauty,Perfume,6260,2,Mobile
1134,2025-01-11,C111,Fashion,Jeans,51402,2,Mobile
1135,2025-02-10,C351,Beauty,Cream,33740,2,Mobile
1136,2025-02-17,C318,Electronics,Headphones,26254,1,Tablet
1137,2025-02-09,C279,Beauty,Perfume,998,2,Desktop
1138,2025-02-23,C479,Beauty,Cream,14335,3,Desktop
1139,2025-02-23,C473,Beauty,Perfume,10934,3,Desktop
1140,2025-03-09,C343,Fashion,Shirt,9613,1,Desktop
1141,2025-02-22,C103,Home,Mixer,38910,2,Mobile
1142,2025-03-14,C463,Home,Lamp,11661,3,Desktop
1143,2025-03-04,C383,Fashion,Jeans,12390,2,Desktop
1144,2025-03-13,C352,Electronics,Headphones,54895,3,Desktop
1145,2025-02-08,C234,Beauty,Shampoo,1958,1,Mobile
1146,2025-01-23,C313,Beauty,Cream,43048,3,Desktop
1147,2025-01-09,C352,Beauty,Shampoo,2064,1,Desktop
1148,2025-03-29,C421,Home,Lamp,37265,2,Desktop
1149,2025-01-03,C394,Beauty,Cream,24658,3,Tablet
1150,2025-03-01,C263,Home,Chair,38319,1,Mobile
1151,2025-02-23,C284,Fashion,Dress,10902,1,Desktop
1152,2025-01-10,C427,Home,Mixer,19196,2,Tablet
1153,2025-01-22,C485,Fashion,Jeans,50314,1,Tablet
1154,2025-03-29,C238,Home,Table,54386,3,Desktop
1155,2025-01-02,C173,Home,Mixer,35223,3,Desktop
1156,2025-01-21,C274,Fashion,Dress,24645,2,Desktop
1157,2025-03-13,C196,Electronics,Laptop,10328,3,Mobile
1158,2025-01-03,C167,Electronics,Tablet,30378,1,Mobile
1159,2025-02-26,C171,Beauty,Perfume,20619,3,Desktop
1160,2025-01-16,C481,Home,Chair,46723,2,Mobile
1161,2025-01-30,C452,Fashion,Jeans,56352,3,Mobile
1162,2025-03-30,C317,Home,Chair,13952,1,Mobile
1163,2025-01-26,C121,Electronics,Mobile,1432,2,Desktop
1164,2025-01-08,C403,Electronics,Mobile,52173,3,Tablet
1165,2025-02-08,C133,Beauty,Cream,59741,2,Mobile
1166,2025-03-17,C205,Electronics,Mobile,51473,1,Tablet
1167,2025-01-19,C146,Fashion,Jeans,44148,2,Mobile
1168,2025-03-20,C499,Home,Table,23281,1,Tablet
1169,2025-01-28,C370,Fashion,Shirt,6694,3,Mobile
1170,2025-01-13,C471,Fashion,Dress,11457,3,Mobile
1171,2025-02-26,C194,Fashion,Jacket,24216,3,Tablet
1172,2025-01-28,C317,Electronics,Laptop,54905,2,Desktop
1173,2025-01-15,C338,Fashion,Jacket,7595,2,Mobile
1174,2025-03-13,C247,Fashion,Jacket,50156,2,Tablet
1175,2025-02-06,C297,Electronics,Mobile,21703,2,Mobile
1176,2025-02-22,C383,Beauty,Perfume,45226,2,Mobile
1177,2025-02-17,C447,Home,Lamp,12572,1,Desktop
1178,2025-02-20,C153,Fashion,Shirt,44381,2,Tablet
1179,2025-03-30,C305,Beauty,Cream,8013,1,Desktop
1180,2025-01-26,C273,Electronics,Laptop,4440,2,Mobile
1181,2025-02-05,C355,Beauty,Cream,15461,2,Tablet
1182,2025-02-21,C408,Home,Lamp,23537,2,Tablet
1183,2025-02-02,C162,Beauty,Perfume,9858,2,Mobile
1184,2025-01-13,C115,Beauty,Facewash,15327,3,Mobile
1185,2025-02-18,C191,Electronics,Mobile,32845,3,Mobile
1186,2025-01-10,C149,Home,Chair,20041,3,Tablet
1187,2025-03-04,C354,Beauty,Facewash,13433,2,Tablet
1188,2025-01-05,C109,Home,Table,53250,3,Tablet
1189,2025-02-26,C292,Beauty,Cream,25341,2,Desktop
1190,2025-02-08,C437,Beauty,Cream,2353,1,Tablet
1191,2025-02-19,C466,Fashion,Jacket,28425,1,Desktop
1192,2025-03-12,C437,Beauty,Cream,37480,3,Desktop
1193,2025-02-20,C128,Beauty,Facewash,37047,1,Tablet
1194,2025-02-15,C446,Home,Lamp,38934,2,Tablet
1195,2025-01-17,C123,Home,Table,4225,1,Tablet
1196,2025-03-22,C113,Home,Table,53254,3,Tablet
1197,2025-02-22,C282,Home,Lamp,6579,2,Desktop
1198,2025-03-24,C220,Home,Mixer,43535,1,Mobile
1199,2025-01-15,C256,Home,Mixer,59863,3,Mobile
1200,2025-02-28,C119,Home,Chair,1491,3,Desktop
1201,2025-03-17,C340,Beauty,Facewash,17673,1,Tablet
1202,2025-03-15,C265,Electronics,Headphones,24955,3,Desktop
1203,2025-02-13,C205,Electronics,Tablet,6757,3,Tablet
1204,2025-02-25,C286,Beauty,Perfume,11120,3,Desktop
1205,2025-02-06,C209,Fashion,Jacket,41844,1,Tablet
1206,2025-03-21,C215,Home,Mixer,19685,3,Desktop
1207,2025-03-14,C134,Electronics,Mobile,38988,2,Desktop
1208,2025-02-08,C433,Beauty,Facewash,13945,2,Mobile
1209,2025-02-23,C202,Home,Lamp,43680,3,Desktop
1210,2025-03-12,C443,Beauty,Perfume,41157,3,Desktop
1211,2025-03-15,C195,Fashion,Shirt,41346,3,Tablet
1212,2025-03-23,C237,Beauty,Shampoo,43506,3,Desktop
1213,2025-01-19,C336,Beauty,Cream,34427,1,Desktop
1214,2025-02-22,C322,Fashion,Jeans,49118,3,Desktop
1215,2025-02-06,C236,Home,Mixer,41745,1,Desktop
1216,2025-01-31,C307,Fashion,Dress,45213,3,Mobile
1217,2025-03-01,C258,Electronics,Laptop,12777,1,Mobile
1218,2025-01-21,C203,Beauty,Facewash,27857,3,Mobile
1219,2025-03-12,C437,Home,Chair,2109,2,Desktop
1220,2025-01-11,C128,Fashion,Shirt,47548,2,Mobile
1221,2025-03-27,C286,Home,Table,57030,1,Desktop
1222,2025-01-15,C220,Electronics,Tablet,55237,3,Mobile
1223,2025-01-16,C407,Electronics,Headphones,32735,1,Mobile
1224,2025-01-31,C299,Home,Table,54747,3,Tablet
1225,2025-02-05,C209,Beauty,Shampoo,9655,1,Mobile
1226,2025-03-10,C351,Beauty,Facewash,16866,3,Mobile
1227,2025-03-29,C343,Home,Mixer,20941,3,Desktop
1228,2025-02-17,C343,Fashion,Dress,57834,1,Desktop
1229,2025-03-26,C478,Home,Mixer,42496,3,Mobile
1230,2025-03-23,C258,Electronics,Laptop,16779,3,Desktop
1231,2025-01-02,C298,Home,Mixer,35255,1,Desktop
1232,2025-01-27,C252,Beauty,Perfume,19919,1,Mobile
1233,2025-01-05,C308,Fashion,Jacket,41576,2,Tablet
1234,2025-02-22,C477,Home,Mixer,54149,2,Desktop
1235,2025-02-03,C457,Home,Lamp,57659,1,Mobile
1236,2025-02-11,C380,Electronics,Headphones,27782,3,Tablet
1237,2025-01-24,C428,Beauty,Cream,50136,1,Tablet
1238,2025-02-09,C421,Beauty,Shampoo,401,2,Mobile
1239,2025-03-25,C364,Home,Mixer,7463,1,Mobile
1240,2025-01-18,C344,Fashion,Jacket,52146,2,Desktop
1241,2025-01-26,C244,Home,Chair,45253,3,Desktop
1242,2025-03-15,C293,Electronics,Tablet,24291,1,Desktop
1243,2025-03-22,C413,Fashion,Shirt,1705,3,Tablet
1244,2025-01-22,C459,Fashion,Shirt,30505,1,Desktop
1245,2025-01-20,C233,Electronics,Tablet,40701,2,Tablet
1246,2025-03-09,C107,Electronics,Headphones,11349,3,Mobile
1247,2025-01-29,C160,Beauty,Facewash,54415,3,Desktop
1248,2025-03-05,C482,Fashion,Jeans,56687,2,Desktop
1249,2025-02-06,C210,Beauty,Shampoo,28466,1,Tablet
1250,2025-02-07,C114,Fashion,Jacket,12020,2,Mobile
1251,2025-03-16,C289,Home,Chair,40680,2,Mobile
1252,2025-03-30,C265,Beauty,Cream,876,2,Mobile
1253,2025-03-18,C316,Beauty,Shampoo,46949,2,Tablet
1254,2025-02-12,C126,Home,Mixer,6444,3,Mobile
1255,2025-03-18,C443,Fashion,Jacket,59721,2,Tablet
1256,2025-02-08,C295,Electronics,Mobile,16823,3,Tablet
1257,2025-01-23,C397,Beauty,Perfume,8866,3,Mobile
1258,2025-01-17,C339,Home,Chair,33213,2,Desktop
1259,2025-02-03,C172,Electronics,Headphones,46747,3,Desktop
1260,2025-02-16,C243,Electronics,Headphones,3094,1,Desktop
1261,2025-02-03,C489,Beauty,Perfume,59365,2,Tablet
1262,2025-03-04,C477,Home,Lamp,58702,1,Desktop
1263,2025-01-30,C127,Fashion,Jacket,3687,1,Mobile
1264,2025-03-01,C461,Fashion,Shirt,31018,2,Mobile
1265,2025-02-15,C326,Beauty,Cream,58866,2,Mobile
1266,2025-01-16,C175,Beauty,Facewash,32508,1,Tablet
1267,2025-03-07,C186,Home,Mixer,13551,2,Mobile
1268,2025-03-15,C492,Home,Chair,38443,1,Tablet
1269,2025-01-13,C446,Fashion,Jacket,5235,1,Desktop
1270,2025-02-20,C162,Home,Mixer,18830,3,Tablet
1271,2025-01-11,C114,Home,Mixer,55052,2,Mobile
1272,2025-03-26,C404,Beauty,Facewash,29956,3,Desktop
1273,2025-02-11,C331,Electronics,Headphones,3073,3,Tablet
1274,2025-02-11,C244,Fashion,Jeans,56775,1,Tablet
1275,2025-02-21,C147,Electronics,Mobile,36058,3,Desktop
1276,2025-01-27,C110,Home,Chair,15933,2,Mobile
1277,2025-03-25,C431,Fashion,Jacket,51284,2,Desktop
1278,2025-02-09,C476,Fashion,Shirt,19765,2,Desktop
1279,2025-01-26,C362,Fashion,Dress,43815,1,Desktop
1280,2025-03-14,C237,Beauty,Facewash,58226,2,Desktop
1281,2025-01-24,C414,Beauty,Cream,49777,2,Desktop
1282,2025-03-01,C274,Beauty,Facewash,6291,1,Tablet
1283,2025-03-09,C431,Fashion,Jeans,32661,3,Tablet
1284,2025-02-08,C344,Electronics,Headphones,30885,2,Mobile
1285,2025-02-24,C367,Fashion,Jeans,45047,2,Mobile
1286,2025-01-14,C362,Home,Mixer,36309,1,Mobile
1287,2025-03-14,C468,Beauty,Facewash,6392,2,Tablet
1288,2025-03-06,C493,Home,Table,16902,3,Mobile
1289,2025-01-24,C191,Electronics,Mobile,48730,3,Desktop
1290,2025-02-10,C252,Beauty,Cream,5658,2,Tablet
1291,2025-01-28,C195,Beauty,Facewash,41082,2,Desktop
1292,2025-01-14,C444,Fashion,Shirt,49157,3,Desktop
1293,2025-01-22,C106,Beauty,Cream,583,2,Mobile
1294,2025-03-19,C481,Beauty,Facewash,45538,2,Tablet
1295,2025-03-28,C453,Beauty,Perfume,40733,3,Desktop
1296,2025-01-25,C107,Beauty,Perfume,5943,1,Mobile
1297,2025-03-03,C207,Electronics,Mobile,45815,1,Mobile
1298,2025-01-12,C197,Fashion,Jeans,28759,3,Tablet
1299,2025-01-15,C111,Home,Lamp,9910,2,Desktop
1300,2025-03-02,C348,Fashion,Jeans,48616,3,Desktop
1301,2025-03-14,C250,Electronics,Tablet,38553,1,Mobile
1302,2025-02-25,C422,Beauty,Cream,22079,1,Mobile
1303,2025-03-12,C474,Beauty,Facewash,48505,3,Tablet
1304,2025-03-17,C362,Home,Mixer,32148,2,Desktop
1305,2025-02-24,C109,Beauty,Shampoo,47011,1,Tablet
1306,2025-01-15,C342,Home,Mixer,17753,3,Desktop
1307,2025-01-21,C110,Beauty,Perfume,29581,3,Desktop
1308,2025-03-06,C218,Home,Chair,30952,2,Desktop
1309,2025-01-17,C339,Fashion,Dress,39659,3,Tablet
1310,2025-02-16,C476,Home,Lamp,27519,3,Tablet
1311,2025-01-12,C453,Beauty,Shampoo,40953,1,Desktop
1312,2025-03-04,C410,Beauty,Shampoo,11556,1,Mobile
1313,2025-03-13,C207,Electronics,Tablet,32556,2,Mobile
1314,2025-01-21,C446,Electronics,Mobile,23713,2,Desktop
1315,2025-01-15,C320,Fashion,Shirt,53075,1,Desktop
1316,2025-02-13,C232,Fashion,Shirt,37030,1,Desktop
1317,2025-03-30,C177,Home,Mixer,50668,3,Desktop
1318,2025-03-20,C154,Electronics,Mobile,28893,2,Mobile
1319,2025-01-16,C422,Electronics,Mobile,33446,1,Mobile
1320,2025-02-26,C462,Fashion,Dress,10491,3,Desktop
1321,2025-01-18,C271,Beauty,Cream,10311,3,Desktop
1322,2025-03-02,C225,Electronics,Laptop,28977,2,Mobile
1323,2025-02-17,C236,Home,Table,33297,1,Mobile
1324,2025-03-09,C177,Beauty,Perfume,41451,3,Mobile
1325,2025-02-28,C309,Beauty,Shampoo,9243,2,Desktop
1326,2025-03-08,C467,Home,Mixer,29204,1,Mobile
1327,2025-01-22,C495,Electronics,Mobile,22371,2,Desktop
